Potential (V),Current (uA),Current Forward (uA),Current Reverse (uA),Current Diff (uA)
-0.5998859999999999,-0.031303864,-0.028845474000000003,0.0024583890000000005,-0.031303864
-0.5979099999999999,-0.012807143000000002,-0.007470367000000001,0.0053367760000000005,-0.012807143000000002
-0.595934,-0.014615936000000001,-0.008164764,0.006451171000000001,-0.014615936000000001
-0.593958,-0.014867935000000002,-0.008304763000000001,0.0065631710000000005,-0.014867935000000002
-0.5919829999999999,-0.015640732,-0.008607162000000002,0.007033569,-0.015640732
-0.590007,-0.01587593,-0.009010361,0.0068655700000000005,-0.01587593
-0.588031,-0.016844726,-0.009206359,0.0076383660000000015,-0.016844726
-0.586055,-0.017107924000000004,-0.009284759000000002,0.007823165000000002,-0.017107924000000004
-0.584079,-0.016855926,-0.008982361,0.007873565,-0.016855926
-0.5821029999999999,-0.017410324,-0.009144760000000002,0.008265563,-0.017410324
-0.580127,-0.017443922,-0.009228759,0.008215164,-0.017443922
-0.578151,-0.017606322,-0.00913356,0.008472762000000002,-0.017606322
-0.576175,-0.018110318,-0.009340759,0.008769561,-0.018110318
-0.574199,-0.017824722,-0.009295959000000001,0.008528763,-0.017824722
-0.5722229999999999,-0.01800392,-0.00906636,0.00893756,-0.01800392
-0.570248,-0.018580720000000002,-0.009447159000000002,0.00913356,-0.018580720000000002
-0.568272,-0.018502318,-0.009519958,0.008982361,-0.018502318
-0.566296,-0.01831192,-0.009228759,0.009083160000000002,-0.01831192
-0.5643199999999999,-0.018703916000000004,-0.00903836,0.009665557000000002,-0.018703916000000004
-0.562344,-0.018838316,-0.009497558000000001,0.009340759,-0.018838316
-0.560368,-0.018776718,-0.009239959,0.009536758000000001,-0.018776718
-0.558392,-0.018972716000000004,-0.009111160000000002,0.009861556,-0.018972716000000004
-0.556416,-0.018765518000000002,-0.009200759,0.009564758000000001,-0.018765518000000002
-0.5544399999999999,-0.019443116,-0.009452759000000002,0.009990356,-0.019443116
-0.552464,-0.018899916,-0.009234359000000001,0.009665557000000002,-0.018899916
-0.550488,-0.018860718000000002,-0.008971161000000002,0.009889557,-0.018860718000000002
-0.548512,-0.019577514,-0.009553558,0.010023956,-0.019577514
-0.5465369999999999,-0.019353514000000002,-0.009251159,0.010102355,-0.019353514000000002
-0.544561,-0.019499114,-0.009279159,0.010219955000000001,-0.019499114
-0.542585,-0.019319914000000004,-0.009267959000000001,0.010051956,-0.019319914000000004
-0.540609,-0.019079116000000004,-0.008859161,0.010219955000000001,-0.019079116000000004
-0.538633,-0.019375914,-0.009211959,0.010163955000000002,-0.019375914
-0.5366569999999999,-0.018843918,-0.008954361000000001,0.009889557,-0.018843918
-0.534681,-0.018939118,-0.008831161000000002,0.010107955,-0.018939118
-0.532705,-0.019207916000000002,-0.008898360000000001,0.010309554,-0.019207916000000002
-0.530729,-0.019079116000000004,-0.008999161,0.010079956000000001,-0.019079116000000004
-0.528753,-0.019129516000000003,-0.008775161,0.010354355,-0.019129516000000003
-0.5267769999999999,-0.018726316,-0.008707962,0.010018356,-0.018726316
-0.524802,-0.019230316,-0.00904396,0.010186355,-0.019230316
-0.522826,-0.018726316,-0.008556763,0.010169555000000002,-0.018726316
-0.5208499999999999,-0.01834552,-0.008478362000000001,0.009867157,-0.01834552
-0.518874,-0.019051116,-0.009060760000000001,0.009990356,-0.019051116
-0.516898,-0.018967116000000003,-0.00890956,0.010057556,-0.018967116000000003
-0.514922,-0.018782318000000003,-0.008506363,0.010275954,-0.018782318000000003
-0.512946,-0.018502318,-0.008444762000000001,0.010057556,-0.018502318
-0.5109699999999999,-0.018748716,-0.008523163,0.010225555,-0.018748716
-0.508994,-0.018446318,-0.008422363,0.010023956,-0.018446318
-0.507018,-0.01821672,-0.008170364,0.010046356000000001,-0.01821672
-0.505042,-0.019067916,-0.008875961,0.010191955,-0.019067916
-0.5030669999999999,-0.018071122000000002,-0.008159164000000002,0.009911957,-0.018071122000000002
-0.501091,-0.01832312,-0.008377563000000001,0.009945556000000001,-0.01832312
-0.499115,-0.01804872,-0.008259963,0.009788757,-0.01804872
-0.497139,-0.01829512,-0.008355163,0.009939957000000001,-0.01829512
-0.49516299999999996,-0.018485518000000003,-0.008388763,0.010096756,-0.018485518000000003
-0.493187,-0.017555924,-0.008069565,0.009486358000000002,-0.017555924
-0.49121099999999995,-0.01821112,-0.008517563,0.009693557,-0.01821112
-0.489235,-0.017987122,-0.008103164000000001,0.009883957,-0.017987122
-0.487259,-0.017919922,-0.008119964,0.009799957000000002,-0.017919922
-0.48528299999999996,-0.01799272,-0.008035965,0.009956756,-0.01799272
-0.483307,-0.017539122,-0.008019164,0.009519958,-0.017539122
-0.481332,-0.017751922,-0.008030365000000001,0.009721557,-0.017751922
-0.479356,-0.017522324,-0.008013563999999999,0.009508757999999999,-0.017522324
-0.47737999999999997,-0.017337522,-0.007935165000000001,0.009402358,-0.017337522
-0.475404,-0.017785522,-0.008231964000000001,0.009553558,-0.017785522
-0.47342799999999996,-0.017695924000000002,-0.008047165,0.009648757,-0.017695924000000002
-0.471452,-0.017079926000000002,-0.007795165000000001,0.009284759000000002,-0.017079926000000002
-0.469476,-0.017219924,-0.007694366,0.009525558,-0.017219924
-0.46749999999999997,-0.017113526,-0.008030365000000001,0.009083160000000002,-0.017113526
-0.465524,-0.016699126,-0.007369567000000001,0.009329559000000001,-0.016699126
-0.46354799999999996,-0.016088729000000003,-0.007459167000000001,0.008629562,-0.016088729000000003
-0.461572,-0.016004729,-0.007375167,0.008629562,-0.016004729
-0.459596,-0.016088729000000003,-0.007319168000000001,0.008769561,-0.016088729000000003
-0.457621,-0.01572473,-0.007190368000000001,0.008534363,-0.01572473
-0.45564499999999997,-0.015870330000000002,-0.0072295680000000005,0.008640762000000001,-0.015870330000000002
-0.453669,-0.015595932000000002,-0.0070391690000000005,0.008556763,-0.015595932000000002
-0.45169299999999996,-0.015752731000000002,-0.007330367000000001,0.008422363,-0.015752731000000002
-0.449717,-0.014895934000000001,-0.007083969000000001,0.0078119650000000014,-0.014895934000000001
-0.447741,-0.014470337000000002,-0.006568771,0.007901565000000001,-0.014470337000000002
-0.44576499999999997,-0.014565536,-0.006770370000000001,0.007795165000000001,-0.014565536
-0.443789,-0.013697540000000001,-0.006305572000000001,0.007391967,-0.013697540000000001
-0.44181299999999996,-0.013568740000000001,-0.0061935720000000005,0.007375167,-0.013568740000000001
-0.439837,-0.013955139000000002,-0.006367172,0.007587967000000001,-0.013955139000000002
-0.437861,-0.013036742000000002,-0.005997573000000001,0.0070391690000000005,-0.013036742000000002
-0.435886,-0.013148742000000001,-0.006103973,0.007044769,-0.013148742000000001
-0.43390999999999996,-0.011989547000000001,-0.005807174,0.0061823730000000006,-0.011989547000000001
-0.431934,-0.012179947,-0.0060703730000000004,0.006109573,-0.012179947
-0.429958,-0.012202347,-0.005952774,0.006249572000000001,-0.012202347
-0.427982,-0.011507949000000002,-0.005627975,0.0058799740000000005,-0.011507949000000002
-0.426006,-0.01121115,-0.005398376000000001,0.005812774000000001,-0.01121115
-0.42402999999999996,-0.011491149,-0.005655975000000001,0.005835174,-0.011491149
-0.422054,-0.010505554,-0.005000778000000001,0.005504775000000001,-0.010505554
-0.420078,-0.010303954,-0.004916778000000001,0.0053871760000000005,-0.010303954
-0.418102,-0.010079956000000001,-0.0050231780000000005,0.005056777,-0.010079956000000001
-0.416126,-0.008881561,-0.004205581,0.004675979000000001,-0.008881561
-0.414151,-0.008635161,-0.004239181000000001,0.004395980000000001,-0.008635161
-0.41217499999999996,-0.007996765,-0.004099182,0.003897582,-0.007996765
-0.410199,-0.007643966000000001,-0.003768783,0.0038751830000000004,-0.007643966000000001
-0.408223,-0.007223968000000001,-0.0034831840000000003,0.0037407830000000006,-0.007223968000000001
-0.40624699999999997,-0.007391967,-0.003835983,0.0035559840000000003,-0.007391967
-0.404271,-0.007414367000000001,-0.0037407830000000006,0.0036735830000000002,-0.007414367000000001
-0.40229499999999996,-0.0060703730000000004,-0.0029063870000000003,0.003163986,-0.0060703730000000004
-0.400319,-0.00657437,-0.0030911860000000005,0.0034831840000000003,-0.00657437
-0.398343,-0.006098373000000001,-0.003315185,0.002783187,-0.006098373000000001
-0.39636699999999997,-0.006294372,-0.003057586,0.0032367850000000003,-0.006294372
-0.394391,-0.005734374,-0.0030071860000000002,0.002727188,-0.005734374
-0.39241499999999996,-0.005286376,-0.0027607870000000002,0.0025255880000000005,-0.005286376
-0.39044,-0.005437576,-0.002973587,0.002463989,-0.005437576
-0.388464,-0.005756775,-0.003040786,0.002715988,-0.005756775
-0.386488,-0.005331176000000001,-0.002575988,0.002755187,-0.005331176000000001
-0.38451199999999996,-0.0055439750000000005,-0.0026991880000000004,0.0028447870000000005,-0.0055439750000000005
-0.382536,-0.005224776,-0.002542388,0.002682388,-0.005224776
-0.38056,-0.005090377000000001,-0.002514389,0.002575988,-0.005090377000000001
-0.378584,-0.005644775,-0.002715988,0.002928787,-0.005644775
-0.376608,-0.0051631770000000006,-0.002402389,0.0027607870000000002,-0.0051631770000000006
-0.37463199999999997,-0.005538375,-0.0025591880000000004,0.0029791870000000003,-0.005538375
-0.372656,-0.005297577,-0.002710388,0.0025871880000000002,-0.005297577
-0.37068,-0.0058631740000000005,-0.002788787,0.003074386,-0.0058631740000000005
-0.368705,-0.006165572,-0.002575988,0.0035895840000000003,-0.006165572
-0.36672899999999997,-0.006025573000000001,-0.002743988,0.003281585,-0.006025573000000001
-0.364753,-0.006159973000000001,-0.002822387,0.003337585,-0.006159973000000001
-0.36277699999999996,-0.0066527700000000006,-0.0030799860000000003,0.0035727840000000003,-0.0066527700000000006
-0.360801,-0.006915969000000001,-0.0032031860000000002,0.0037127830000000003,-0.006915969000000001
-0.358825,-0.007291168000000001,-0.003320785,0.003970382000000001,-0.007291168000000001
-0.35684899999999997,-0.0077223660000000005,-0.0034159850000000003,0.004306381000000001,-0.0077223660000000005
-0.354873,-0.007817565000000002,-0.0032983850000000005,0.00451918,-0.007817565000000002
-0.35289699999999996,-0.007459167000000001,-0.0032759850000000004,0.004183181,-0.007459167000000001
-0.350921,-0.008019165,-0.0034383840000000005,0.00458078,-0.008019165
-0.348945,-0.008248763000000001,-0.0035895840000000003,0.004659179,-0.008248763000000001
-0.34697,-0.008551163,-0.003863983,0.004687179,-0.008551163
-0.34499399999999997,-0.00899916,-0.0040039820000000005,0.004995178,-0.00899916
-0.343018,-0.008825561,-0.003690383,0.005135177,-0.008825561
-0.341042,-0.009379959,-0.004143981000000001,0.005235977000000001,-0.009379959
-0.339066,-0.009682357,-0.004692779,0.004989578000000001,-0.009682357
-0.33709,-0.009323960000000001,-0.004104782,0.005219177,-0.009323960000000001
-0.33511399999999997,-0.009727157,-0.004261581,0.005465576000000001,-0.009727157
-0.333138,-0.009727157,-0.004155181000000001,0.005571975000000001,-0.009727157
-0.331162,-0.009777557000000001,-0.004188781,0.005588775000000001,-0.009777557000000001
-0.329186,-0.010718353,-0.004810379000000001,0.005907974000000001,-0.010718353
-0.32721,-0.010656753000000001,-0.004944778,0.005711975,-0.010656753000000001
-0.325235,-0.010751952,-0.004692779,0.006059173,-0.010751952
-0.32325899999999996,-0.010673553000000002,-0.00444638,0.0062271720000000004,-0.010673553000000002
-0.321283,-0.010953552000000002,-0.005095977000000001,0.005857574,-0.010953552000000002
-0.319307,-0.010634353000000001,-0.004692779,0.005941574,-0.010634353000000001
-0.317331,-0.011143951000000001,-0.004950378,0.0061935720000000005,-0.011143951000000001
-0.315355,-0.011020751000000002,-0.004922378000000001,0.006098373000000001,-0.011020751000000002
-0.31337899999999996,-0.011636748,-0.005107177,0.0065295710000000005,-0.011636748
-0.311403,-0.011765548,-0.005258377,0.006507171000000001,-0.011765548
-0.309427,-0.012011947000000002,-0.005359176,0.0066527700000000006,-0.012011947000000002
-0.307451,-0.01123355,-0.0050231780000000005,0.0062103720000000005,-0.01123355
-0.305475,-0.011933547000000001,-0.005303176000000001,0.006630371,-0.011933547000000001
-0.30349899999999996,-0.011950347,-0.005140777,0.006809570000000001,-0.011950347
-0.30152399999999996,-0.012056748,-0.0056895750000000005,0.006367172,-0.012056748
