Potential (V),Current (uA),Current Forward (uA),Current Reverse (uA),Current Diff (uA)
-0.5998859999999999,0.049990976000000006,0.03935662400000001,-0.010634353000000001,0.049990976000000006
-0.5979099999999999,0.048210184,0.035083844,-0.013126343000000002,0.048210184
-0.595934,0.045953400000000005,0.03172946,-0.014223937,0.045953400000000005
-0.593958,0.045253404000000004,0.029864670000000003,-0.015388733,0.045253404000000004
-0.5919829999999999,0.044368604000000006,0.028655074000000003,-0.015713531,0.044368604000000006
-0.590007,0.043511808000000006,0.027484678000000002,-0.016027129,0.043511808000000006
-0.588031,0.044004604,0.027305480000000003,-0.016699126,0.044004604
-0.586055,0.043483808000000006,0.026790282000000002,-0.016693527000000003,0.043483808000000006
-0.584079,0.043097412,0.026000686000000002,-0.017096724,0.043097412
-0.5821029999999999,0.04292941200000001,0.025737486000000004,-0.017191924,0.04292941200000001
-0.580127,0.04290701200000001,0.025513488,-0.017393524,0.04290701200000001
-0.578151,0.042783812,0.025160690000000003,-0.017623122,0.042783812
-0.576175,0.042884612,0.024914290000000002,-0.01797032,0.042884612
-0.574199,0.042537412000000004,0.024651092000000003,-0.01788632,0.042537412000000004
-0.5722229999999999,0.042475816000000007,0.024539092000000002,-0.01793672,0.042475816000000007
-0.570248,0.04255421200000001,0.024399092,-0.01815512,0.04255421200000001
-0.568272,0.042823016000000005,0.024359894,-0.01846312,0.042823016000000005
-0.566296,0.042985408,0.024270292000000002,-0.018715116000000004,0.042985408
-0.5643199999999999,0.042649412000000005,0.023900694,-0.018748716,0.042649412000000005
-0.562344,0.042935012,0.024141494000000003,-0.018793516,0.042935012
-0.560368,0.043181408000000004,0.024169492,-0.019011916,0.043181408000000004
-0.558392,0.043181412,0.023911894000000003,-0.019269516,0.043181412
-0.556416,0.043209408000000005,0.023777496000000002,-0.019431914,0.043209408000000005
-0.5544399999999999,0.043332608,0.023855894000000002,-0.019476714000000003,0.043332608
-0.552464,0.043635008,0.023844694,-0.019790314,0.043635008
-0.550488,0.043506208000000005,0.023659896,-0.019846314,0.043506208000000005
-0.548512,0.04396540400000001,0.023833496000000003,-0.020131910000000003,0.04396540400000001
-0.5465369999999999,0.04413340400000001,0.023945494,-0.020187912,0.04413340400000001
-0.544561,0.044413404000000004,0.023984694,-0.02042871,0.044413404000000004
-0.542585,0.044307004000000004,0.023575896000000002,-0.02073111,0.044307004000000004
-0.540609,0.044615004,0.023755096,-0.020859908,0.044615004
-0.538633,0.0449342,0.024029494000000002,-0.020904708,0.0449342
-0.5366569999999999,0.045180604000000006,0.024046294000000003,-0.021134306000000002,0.045180604000000006
-0.534681,0.045746196,0.024343092,-0.021403106,0.045746196
-0.532705,0.045847000000000006,0.024051894,-0.021795104000000003,0.045847000000000006
-0.530729,0.046468596,0.024303892000000004,-0.022164702,0.046468596
-0.528753,0.046765392,0.024287094000000002,-0.0224783,0.046765392
-0.5267769999999999,0.047202192000000004,0.024354292,-0.0228479,0.047202192000000004
-0.524802,0.047930188000000006,0.02478549,-0.023144698000000002,0.047930188000000006
-0.522826,0.048484588,0.024914290000000002,-0.023570296,0.048484588
-0.5208499999999999,0.049318984,0.025244690000000004,-0.024074294000000003,0.049318984
-0.518874,0.049587784,0.025115890000000002,-0.024471892000000002,0.049587784
-0.516898,0.04963258400000001,0.02507109,-0.024561492,0.04963258400000001
-0.514922,0.050903776000000005,0.025771086000000002,-0.025132688,0.050903776000000005
-0.512946,0.051200576000000005,0.025838286000000002,-0.025362288,0.051200576000000005
-0.5109699999999999,0.05147497200000001,0.025759886,-0.025715086,0.05147497200000001
-0.508994,0.052443768,0.026398284,-0.026045486000000003,0.052443768
-0.507018,0.052622968000000006,0.026314284,-0.026308684000000002,0.052622968000000006
-0.505042,0.05372616400000001,0.026818282000000002,-0.026907882,0.05372616400000001
-0.5030669999999999,0.054017364000000005,0.026823882,-0.027193480000000003,0.054017364000000005
-0.501091,0.05458856000000001,0.027159882000000003,-0.02742868,0.05458856000000001
-0.499115,0.055635756,0.027367078,-0.028268676000000003,0.055635756
-0.497139,0.055747752000000005,0.027495878,-0.028251876000000002,0.055747752000000005
-0.49516299999999996,0.056845352,0.028223876000000002,-0.028621474,0.056845352
-0.493187,0.057422148000000006,0.028369476000000005,-0.029052672000000005,0.057422148000000006
-0.49121099999999995,0.057405348,0.028487076000000004,-0.028918274000000004,0.057405348
-0.489235,0.058161344000000004,0.028638274000000002,-0.029523070000000002,0.058161344000000004
-0.487259,0.059062944000000006,0.029243072000000002,-0.029819870000000002,0.059062944000000006
-0.48528299999999996,0.059102140000000004,0.029299072000000002,-0.02980307,0.059102140000000004
-0.483307,0.05925894,0.029220672000000003,-0.030038266,0.05925894
-0.481332,0.059958932000000006,0.02954547,-0.030413464000000005,0.059958932000000006
-0.479356,0.060020536000000006,0.029702268000000004,-0.030318266,0.060020536000000006
-0.47737999999999997,0.06050213200000001,0.030060666,-0.030441468000000006,0.06050213200000001
-0.475404,0.060675728,0.030015866,-0.030659864000000002,0.060675728
-0.47342799999999996,0.06059733200000001,0.030083066,-0.030514266,0.06059733200000001
-0.471452,0.061196532,0.030379866000000002,-0.030816666000000003,0.061196532
-0.469476,0.06138132400000001,0.030525464,-0.030855862000000005,0.06138132400000001
-0.46749999999999997,0.06134213200000001,0.030609464000000003,-0.030732666000000002,0.06134213200000001
-0.465524,0.061314136000000005,0.030581466000000005,-0.030732666000000002,0.061314136000000005
-0.46354799999999996,0.061409328000000006,0.030704664000000003,-0.030704664000000003,0.061409328000000006
-0.461572,0.061235732,0.030609464000000003,-0.030626266000000006,0.061235732
-0.459596,0.06143172800000001,0.030805463999999998,-0.030626266000000006,0.06143172800000001
-0.457621,0.06084373600000001,0.030620665999999998,-0.030223068000000002,0.06084373600000001
-0.45564499999999997,0.060866136,0.030581466000000005,-0.030284668000000004,0.060866136
-0.453669,0.060334132000000006,0.030452666,-0.029881468000000005,0.060334132000000006
